site,dt,price
D,30/05/2016 00:00,517.9143034
D,30/05/2016 00:15,516.1008925
D,30/05/2016 00:30,514.724284
D,30/05/2016 00:45,513.6550139
D,30/05/2016 01:00,512.4743296
D,30/05/2016 01:15,513.3026559
D,30/05/2016 01:30,514.5589146
D,30/05/2016 01:45,513.2918388
D,30/05/2016 02:00,511.6989534
D,30/05/2016 02:15,510.1578211
D,30/05/2016 02:30,509.8031818
D,30/05/2016 02:45,510.156032
D,30/05/2016 03:00,507.8410083
D,30/05/2016 03:15,506.2269384
D,30/05/2016 03:30,506.1570617
D,30/05/2016 03:45,505.2907476
D,30/05/2016 04:00,502.5291125
D,30/05/2016 04:15,499.89533
D,30/05/2016 04:30,500.0705227
D,30/05/2016 04:45,499.1680436
D,30/05/2016 05:00,500.6174895
D,30/05/2016 05:15,501.7996381
D,30/05/2016 05:30,499.6842312
D,30/05/2016 05:45,497.5370357
D,30/05/2016 06:00,497.5593515
D,30/05/2016 06:15,495.148662
D,30/05/2016 06:30,494.5974752
D,30/05/2016 06:45,495.5683723
D,30/05/2016 07:00,497.2964711
D,30/05/2016 07:15,494.8559349
D,30/05/2016 07:30,494.6540077
D,30/05/2016 07:45,494.2174478
D,30/05/2016 08:00,491.7351685
D,30/05/2016 08:15,491.697884
D,30/05/2016 08:30,493.1555706
D,30/05/2016 08:45,492.1595149
D,30/05/2016 09:00,492.4512329
D,30/05/2016 09:15,493.5112381
D,30/05/2016 09:30,494.2487686
D,30/05/2016 09:45,494.5572297
D,30/05/2016 10:00,493.9387429
D,30/05/2016 10:15,491.9323535
D,30/05/2016 10:30,493.5525813
D,30/05/2016 10:45,491.3851586
D,30/05/2016 11:00,493.0400273
D,30/05/2016 11:15,493.5023386
D,30/05/2016 11:30,494.4806737
D,30/05/2016 11:45,493.782592
D,30/05/2016 12:00,492.8182525
D,30/05/2016 12:15,495.635283
D,30/05/2016 12:30,493.7478714
D,30/05/2016 12:45,495.7435173
D,30/05/2016 13:00,496.753058
D,30/05/2016 13:15,496.0090896
D,30/05/2016 13:30,497.7615177
D,30/05/2016 13:45,497.6093209
D,30/05/2016 14:00,497.7048752
D,30/05/2016 14:15,496.5275859
D,30/05/2016 14:30,495.7438961
D,30/05/2016 14:45,495.3133072
D,30/05/2016 15:00,496.7153446
D,30/05/2016 15:15,498.2599799
D,30/05/2016 15:30,499.6624896
D,30/05/2016 15:45,499.6027007
D,30/05/2016 16:00,500.425246
D,30/05/2016 16:15,498.7327602
D,30/05/2016 16:30,498.9389978
D,30/05/2016 16:45,499.4295351
D,30/05/2016 17:00,500.6960048
D,30/05/2016 17:15,500.5573517
D,30/05/2016 17:30,500.9202778
D,30/05/2016 17:45,499.1120747
D,30/05/2016 18:00,497.9173371
D,30/05/2016 18:15,499.6090763
D,30/05/2016 18:30,501.9877027
D,30/05/2016 18:45,501.4727003
D,30/05/2016 19:00,503.3855449
D,30/05/2016 19:15,501.7656355
D,30/05/2016 19:30,500.6321727
D,30/05/2016 19:45,501.0461083
D,30/05/2016 20:00,500.3512831
D,30/05/2016 20:15,499.1796704
D,30/05/2016 20:30,499.7798414
D,30/05/2016 20:45,500.6301684
D,30/05/2016 21:00,501.5579178
D,30/05/2016 21:15,501.4318469
D,30/05/2016 21:30,502.0280474
D,30/05/2016 21:45,502.7943367
D,30/05/2016 22:00,501.38901
D,30/05/2016 22:15,501.5462668
D,30/05/2016 22:30,501.9848927
D,30/05/2016 22:45,500.7992157
D,30/05/2016 23:00,501.7508667
D,30/05/2016 23:15,501.0590497
D,30/05/2016 23:30,503.2999131
D,30/05/2016 23:45,501.8630742
D,31/05/2016 00:00,501.8464895
D,31/05/2016 00:15,501.2998371
D,31/05/2016 00:30,498.7348811
D,31/05/2016 00:45,499.9204344
D,31/05/2016 01:00,501.7798942
D,31/05/2016 01:15,502.8398581
D,31/05/2016 01:30,501.5204543
D,31/05/2016 01:45,501.6483883
D,31/05/2016 02:00,502.1110673
D,31/05/2016 02:15,502.6050469
D,31/05/2016 02:30,502.6959561
D,31/05/2016 02:45,499.2271987
D,31/05/2016 03:00,498.7577525
D,31/05/2016 03:15,496.903329
D,31/05/2016 03:30,495.1947281
D,31/05/2016 03:45,493.6224617
D,31/05/2016 04:00,494.0047012
D,31/05/2016 04:15,494.9600391
D,31/05/2016 04:30,496.1709724
D,31/05/2016 04:45,496.7076373
D,31/05/2016 05:00,493.5678979
D,31/05/2016 05:15,490.8423652
D,31/05/2016 05:30,493.1789874
D,31/05/2016 05:45,491.4824452
D,31/05/2016 06:00,491.7701462
D,31/05/2016 06:15,491.0057025
D,31/05/2016 06:30,490.6416201
D,31/05/2016 06:45,489.9416159
D,31/05/2016 07:00,488.8436367
D,31/05/2016 07:15,488.4859353
D,31/05/2016 07:30,487.4840565
D,31/05/2016 07:45,487.6116734
D,31/05/2016 08:00,488.4085398
D,31/05/2016 08:15,489.0738252
D,31/05/2016 08:30,490.4365572
D,31/05/2016 08:45,489.3580445
D,31/05/2016 09:00,489.5167417
D,31/05/2016 09:15,491.7903414
D,31/05/2016 09:30,492.5953764
D,31/05/2016 09:45,492.5264751
D,31/05/2016 10:00,492.2948475
D,31/05/2016 10:15,490.3722526
D,31/05/2016 10:30,491.6651722
D,31/05/2016 10:45,491.3480966
D,31/05/2016 11:00,489.8559407
D,31/05/2016 11:15,490.359514
D,31/05/2016 11:30,490.9146458
D,31/05/2016 11:45,491.7005791
D,31/05/2016 12:00,490.5341346
D,31/05/2016 12:15,491.4971306
D,31/05/2016 12:30,491.2515283
D,31/05/2016 12:45,491.7038718
D,31/05/2016 13:00,490.5169658
D,31/05/2016 13:15,489.8070591
D,31/05/2016 13:30,487.5418609
D,31/05/2016 13:45,489.0359661
D,31/05/2016 14:00,487.7218012
D,31/05/2016 14:15,487.4745613
D,31/05/2016 14:30,488.1507147
D,31/05/2016 14:45,490.4664247
D,31/05/2016 15:00,493.4558981
D,31/05/2016 15:15,495.0500362
D,31/05/2016 15:30,496.9926327
D,31/05/2016 15:45,495.1613245
D,31/05/2016 16:00,497.8302506
D,31/05/2016 16:15,498.6232168
D,31/05/2016 16:30,496.3054855
D,31/05/2016 16:45,497.0256545
D,31/05/2016 17:00,497.9779059
D,31/05/2016 17:15,497.9221305
D,31/05/2016 17:30,500.2808774
D,31/05/2016 17:45,499.8226742
D,31/05/2016 18:00,497.4621121
D,31/05/2016 18:15,496.7770254
D,31/05/2016 18:30,498.3294072
D,31/05/2016 18:45,496.1042372
D,31/05/2016 19:00,493.3054217
D,31/05/2016 19:15,495.8744362
D,31/05/2016 19:30,497.0564465
D,31/05/2016 19:45,498.1841849
D,31/05/2016 20:00,498.1984064
D,31/05/2016 20:15,496.2192735
D,31/05/2016 20:30,495.2206624
D,31/05/2016 20:45,495.660406
D,31/05/2016 21:00,494.9321453
D,31/05/2016 21:15,496.4920012
D,31/05/2016 21:30,495.4019398
D,31/05/2016 21:45,496.5959585
D,31/05/2016 22:00,493.7341127
D,31/05/2016 22:15,495.9415721
D,31/05/2016 22:30,495.9187725
D,31/05/2016 22:45,496.9705789
D,31/05/2016 23:00,499.3169801
D,31/05/2016 23:15,500.5549218
D,31/05/2016 23:30,500.1535066
D,31/05/2016 23:45,501.6483869
D,01/06/2016 00:00,502.1128482
E,29/05/2016 00:00,545.34
E,29/05/2016 00:15,538.8797673
E,29/05/2016 00:30,534.648161
E,29/05/2016 00:45,533.2123383
E,29/05/2016 01:00,539.6528489
E,29/05/2016 01:15,543.2562466
E,29/05/2016 01:30,541.943047
E,29/05/2016 01:45,536.3441788
E,29/05/2016 02:00,531.9652623
E,29/05/2016 02:15,529.4625624
E,29/05/2016 02:30,535.7756339
E,29/05/2016 02:45,536.3219998
E,29/05/2016 03:00,538.3998278
E,29/05/2016 03:15,544.0231823
E,29/05/2016 03:30,544.7784279
E,29/05/2016 03:45,540.9133942
E,29/05/2016 04:00,537.1995927
E,29/05/2016 04:15,544.6279764
E,29/05/2016 04:30,547.9128293
E,29/05/2016 04:45,542.9134515
E,29/05/2016 05:00,546.7874925
E,29/05/2016 05:15,550.2554362
E,29/05/2016 05:30,554.8580552
E,29/05/2016 05:45,551.7347684
E,29/05/2016 06:00,557.0052536
E,29/05/2016 06:15,557.8020952
E,29/05/2016 06:30,550.6527938
E,29/05/2016 06:45,545.4323516
E,29/05/2016 07:00,543.8837129
E,29/05/2016 07:15,538.0443588
E,29/05/2016 07:30,536.0952897
E,29/05/2016 07:45,532.7925003
E,29/05/2016 08:00,536.3422856
E,29/05/2016 08:15,536.5730743
E,29/05/2016 08:30,530.7545528
E,29/05/2016 08:45,522.2598314
E,29/05/2016 09:00,526.0423645
E,29/05/2016 09:15,527.7931172
E,29/05/2016 09:30,531.3467688
E,29/05/2016 09:45,532.3509745
E,29/05/2016 10:00,537.521811
E,29/05/2016 10:15,538.450823
E,29/05/2016 10:30,537.344688
E,29/05/2016 10:45,542.215295
E,29/05/2016 11:00,540.1742003
E,29/05/2016 11:15,536.4905187
E,29/05/2016 11:30,539.5890634
E,29/05/2016 11:45,534.8435601
E,29/05/2016 12:00,527.2788161
E,29/05/2016 12:15,526.0397062
E,29/05/2016 12:30,532.2982888
E,29/05/2016 12:45,536.9608991
E,29/05/2016 13:00,532.0257437
E,29/05/2016 13:15,536.3153708
E,29/05/2016 13:30,531.6824928
E,29/05/2016 13:45,535.10558
E,29/05/2016 14:00,529.7353412
E,29/05/2016 14:15,523.9292605
E,29/05/2016 14:30,517.0078208
E,29/05/2016 14:45,522.7645489
E,29/05/2016 15:00,519.3873454
E,29/05/2016 15:15,519.8741779
E,29/05/2016 15:30,515.568376
E,29/05/2016 15:45,519.5172115
E,29/05/2016 16:00,517.0290168
E,29/05/2016 16:15,520.8169489
E,29/05/2016 16:30,514.7681156
E,29/05/2016 16:45,518.5606762
E,29/05/2016 17:00,522.8896343
E,29/05/2016 17:15,516.2982964
E,29/05/2016 17:30,514.0572183
E,29/05/2016 17:45,510.6985615
E,29/05/2016 18:00,507.2259078
E,29/05/2016 18:15,506.9438905
E,29/05/2016 18:30,503.5705823
E,29/05/2016 18:45,505.6408093
E,29/05/2016 19:00,507.5130787
E,29/05/2016 19:15,507.4361804
E,29/05/2016 19:30,505.4522749
E,29/05/2016 19:45,508.6789722
E,29/05/2016 20:00,511.6714615
E,29/05/2016 20:15,515.0716081
E,29/05/2016 20:30,514.6700264
E,29/05/2016 20:45,509.6022605
E,29/05/2016 21:00,508.1287503
E,29/05/2016 21:15,514.1318837
E,29/05/2016 21:30,510.1625137
E,29/05/2016 21:45,504.7005867
E,29/05/2016 22:00,503.3322166
E,29/05/2016 22:15,504.4593723
E,29/05/2016 22:30,503.2101962
E,29/05/2016 22:45,508.8098178
E,29/05/2016 23:00,510.4156122
E,29/05/2016 23:15,503.9789687
E,29/05/2016 23:30,498.0766125
E,29/05/2016 23:45,496.2279811
E,30/05/2016 00:00,493.4740324
E,30/05/2016 00:15,496.4272029
E,30/05/2016 00:30,492.9738602
E,30/05/2016 00:45,487.4638541
E,30/05/2016 01:00,484.0107918
E,30/05/2016 01:15,479.8776844
E,30/05/2016 01:30,480.0634722
E,30/05/2016 01:45,475.8493186
E,30/05/2016 02:00,480.284487
E,30/05/2016 02:15,481.9022234
E,30/05/2016 02:30,479.7046406
E,30/05/2016 02:45,473.3257745
E,30/05/2016 03:00,474.0833701
E,30/05/2016 03:15,476.2754299
E,30/05/2016 03:30,472.7503573
E,30/05/2016 03:45,469.656988
E,30/05/2016 04:00,466.7429919
E,30/05/2016 04:15,468.2987111
E,30/05/2016 04:30,468.2113921
E,30/05/2016 04:45,473.9827222
E,30/05/2016 05:00,473.4375217
E,30/05/2016 05:15,471.0598621
E,30/05/2016 05:30,475.1495298
E,30/05/2016 05:45,478.3312269
E,30/05/2016 06:00,472.7214955
E,30/05/2016 06:15,472.1520946
E,30/05/2016 06:30,475.8576522
E,30/05/2016 06:45,476.029321
E,30/05/2016 07:00,475.8439861
E,30/05/2016 07:15,472.4921252
E,30/05/2016 07:30,478.8177673
E,30/05/2016 07:45,480.6595523
E,30/05/2016 08:00,479.6338219
E,30/05/2016 08:15,478.7815687
E,30/05/2016 08:30,482.8818135
E,30/05/2016 08:45,481.0943509
E,30/05/2016 09:00,481.2546075
E,30/05/2016 09:15,475.296079
E,30/05/2016 09:30,477.8907198
E,30/05/2016 09:45,474.8167093
E,30/05/2016 10:00,469.3940597
E,30/05/2016 10:15,471.0912011
E,30/05/2016 10:30,478.4302729
E,30/05/2016 10:45,474.8573108
E,30/05/2016 11:00,474.7823062
E,30/05/2016 11:15,473.7918974
E,30/05/2016 11:30,473.6162389
E,30/05/2016 11:45,477.2142229
E,30/05/2016 12:00,475.1851759
E,30/05/2016 12:15,481.3161787
E,30/05/2016 12:30,480.4418284
E,30/05/2016 12:45,480.3859555
E,30/05/2016 13:00,485.1594367
E,30/05/2016 13:15,480.8022921
E,30/05/2016 13:30,488.3898908
E,30/05/2016 13:45,492.7800416
E,30/05/2016 14:00,498.829675
E,30/05/2016 14:15,495.225911
E,30/05/2016 14:30,494.0998847
E,30/05/2016 14:45,499.8283902
E,30/05/2016 15:00,497.6574173
E,30/05/2016 15:15,494.3330719
E,30/05/2016 15:30,496.9170383
E,30/05/2016 15:45,502.6053299
E,30/05/2016 16:00,502.6731427
E,30/05/2016 16:15,501.733304
E,30/05/2016 16:30,503.1039448
E,30/05/2016 16:45,496.6175034
E,30/05/2016 17:00,500.7231907
E,30/05/2016 17:15,506.5805081
E,30/05/2016 17:30,502.9667533
E,30/05/2016 17:45,506.0415171
E,30/05/2016 18:00,512.7725068
E,30/05/2016 18:15,505.5100981
E,30/05/2016 18:30,509.8468351
E,30/05/2016 18:45,504.6408741
E,30/05/2016 19:00,509.1430088
E,30/05/2016 19:15,506.5536657
E,30/05/2016 19:30,502.3897079
E,30/05/2016 19:45,496.1595638
E,30/05/2016 20:00,491.2939301
E,30/05/2016 20:15,489.7373433
E,30/05/2016 20:30,484.5912866
E,30/05/2016 20:45,484.2741122
E,30/05/2016 21:00,483.2791266
E,30/05/2016 21:15,482.4557132
E,30/05/2016 21:30,480.7319652
E,30/05/2016 21:45,476.2648896
E,30/05/2016 22:00,483.0166381
E,30/05/2016 22:15,482.9941361
E,30/05/2016 22:30,484.6150912
E,30/05/2016 22:45,482.5122264
E,30/05/2016 23:00,484.4579608
E,30/05/2016 23:15,489.4216942
E,30/05/2016 23:30,485.7530743
E,30/05/2016 23:45,486.1975384
E,31/05/2016 00:00,484.2648008
E,31/05/2016 00:15,480.1553913
E,31/05/2016 00:30,480.8339403
E,31/05/2016 00:45,486.911232
E,31/05/2016 01:00,482.9973849
E,31/05/2016 01:15,483.558634
E,31/05/2016 01:30,483.5207657
E,31/05/2016 01:45,483.5429697
E,31/05/2016 02:00,478.9938765
E,31/05/2016 02:15,484.7531623
E,31/05/2016 02:30,485.9360283
E,31/05/2016 02:45,480.316898
E,31/05/2016 03:00,476.3684965
E,31/05/2016 03:15,481.5399024
E,31/05/2016 03:30,480.0441261
E,31/05/2016 03:45,482.3184015
E,31/05/2016 04:00,482.3950406
E,31/05/2016 04:15,483.1499797
E,31/05/2016 04:30,486.7916524
E,31/05/2016 04:45,486.2448175
E,31/05/2016 05:00,486.3538845
E,31/05/2016 05:15,486.4850875
E,31/05/2016 05:30,491.0381874
E,31/05/2016 05:45,496.0897948
E,31/05/2016 06:00,491.6412625
E,31/05/2016 06:15,489.4657056
E,31/05/2016 06:30,481.4358875
E,31/05/2016 06:45,478.6996851
E,31/05/2016 07:00,482.6117343
E,31/05/2016 07:15,484.2523723
E,31/05/2016 07:30,486.2602163
E,31/05/2016 07:45,491.7053899
E,31/05/2016 08:00,492.9509678
E,31/05/2016 08:15,498.0217457
E,31/05/2016 08:30,503.8262395
E,31/05/2016 08:45,508.0692408
E,31/05/2016 09:00,503.9672647
E,31/05/2016 09:15,497.5424472
E,31/05/2016 09:30,501.2298001
E,31/05/2016 09:45,505.584747
E,31/05/2016 10:00,509.4041638
E,31/05/2016 10:15,506.2440599
E,31/05/2016 10:30,506.2099827
E,31/05/2016 10:45,510.5169636
E,31/05/2016 11:00,508.7930113
E,31/05/2016 11:15,515.6858033
E,31/05/2016 11:30,514.8688254
E,31/05/2016 11:45,516.2157037
E,31/05/2016 12:00,517.5643355
E,31/05/2016 12:15,522.3103308
E,31/05/2016 12:30,521.9068691
E,31/05/2016 12:45,518.3698621
E,31/05/2016 13:00,521.0502357
E,31/05/2016 13:15,522.0961268
E,31/05/2016 13:30,526.9096894
E,31/05/2016 13:45,526.7796963
E,31/05/2016 14:00,527.7040128
E,31/05/2016 14:15,532.1333362
E,31/05/2016 14:30,529.960447
E,31/05/2016 14:45,529.7477283
E,31/05/2016 15:00,534.8660156
E,31/05/2016 15:15,540.5734012
E,31/05/2016 15:30,541.4303093
E,31/05/2016 15:45,543.0276294
E,31/05/2016 16:00,538.4676397
E,31/05/2016 16:15,534.4667013
E,31/05/2016 16:30,533.5427165
E,31/05/2016 16:45,533.4424114
E,31/05/2016 17:00,532.2593771
E,31/05/2016 17:15,524.2024033
E,31/05/2016 17:30,523.9931154
E,31/05/2016 17:45,529.0429096
E,31/05/2016 18:00,527.5513331
E,31/05/2016 18:15,534.3322303
E,31/05/2016 18:30,538.6337638
E,31/05/2016 18:45,535.6465174
E,31/05/2016 19:00,542.1648485
E,31/05/2016 19:15,543.3480164
E,31/05/2016 19:30,540.9172607
E,31/05/2016 19:45,539.5208161
E,31/05/2016 20:00,546.0288007
E,31/05/2016 20:15,547.9438472
E,31/05/2016 20:30,541.4634671
E,31/05/2016 20:45,547.0706036
E,31/05/2016 21:00,545.390945
E,31/05/2016 21:15,545.1668765
E,31/05/2016 21:30,537.9441868
E,31/05/2016 21:45,539.7687837
E,31/05/2016 22:00,534.6690002
E,31/05/2016 22:15,535.364715
E,31/05/2016 22:30,540.7117133
E,31/05/2016 22:45,545.172706
E,31/05/2016 23:00,543.9429942
E,31/05/2016 23:15,549.197982
E,31/05/2016 23:30,545.0967223
E,31/05/2016 23:45,551.2527382
E,01/06/2016 00:00,550.6834332